id_subsls,kd_prov,kd_kab,kd_kec,kd_desa,kd_sls,nama_prov,nama_kab,nama_kec,nama_desa,nama_sls,kd_pos
7103100008000200,71,03,100,008,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 02,95856
7103100008000500,71,03,100,008,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 05,95856
7103100008000400,71,03,100,008,0004,SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN UTARA,UTAURANO,LINDONGAN 04,95856
7103040009000300,71,03,040,009,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,LINDONGAN 3,95854
7103040009000100,71,03,040,009,0001,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,LINDONGAN 1,95854
7103050013200100,71,03,050,013,2001,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,HUTAN LINDUNG,95855
7103050013000300,71,03,050,013,0003,SULAWESI UTARA,KEPULAUAN SANGIHE,TAMAKO,ULUNGPELIANG,LINDONGAN 03,95855
7103080013000200,71,03,080,013,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU,TAWOALI,LINDONGAN 02,95853
7103090011000500,71,03,090,011,0005,SULAWESI UTARA,KEPULAUAN SANGIHE,TAHUNA,SOATALOARA ll,RT 05 LINGKUNGAN 2,95813
7103040009000200,71,03,040,009,0002,SULAWESI UTARA,KEPULAUAN SANGIHE,MANGANITU SELATAN,SOWAENG,LINDONGAN 2,95854
